2026-02-26 20:07:21,0
2026-02-26 20:07:22,0
2026-02-26 20:07:23,0
2026-02-26 20:07:24,0
2026-02-26 20:07:25,0
2026-02-26 20:07:26,0
2026-02-26 20:07:27,0
2026-02-26 20:07:28,0
2026-02-26 20:07:29,1
2026-02-26 20:07:30,1
2026-02-26 20:07:52,1
2026-02-26 20:07:53,1
2026-02-26 20:07:54,1
2026-02-26 20:07:55,0
2026-02-26 20:07:56,0
2026-02-26 20:07:57,1
2026-02-26 20:07:58,1
2026-02-26 20:07:59,0
2026-02-26 20:08:00,1
2026-02-26 20:08:01,1
2026-02-26 20:08:07,0
2026-02-26 20:08:08,0
2026-02-26 20:08:09,1
2026-02-26 20:08:10,0
2026-02-26 20:08:11,0
2026-02-26 20:08:12,1
2026-02-26 20:08:13,1
2026-02-26 20:08:14,1
2026-02-26 20:08:15,1
2026-02-26 20:08:16,1
2026-02-26 20:12:43,0
2026-02-26 20:12:44,0
2026-02-26 20:12:45,0
2026-02-26 20:12:46,0
2026-02-26 20:12:47,0
2026-02-26 20:12:48,0
2026-02-26 20:12:49,0
2026-02-26 20:12:50,0
2026-02-26 20:12:51,0
2026-02-26 20:12:52,0
2026-02-26 20:13:10,0
2026-02-26 20:13:11,0
2026-02-26 20:13:12,0
2026-02-26 20:13:13,0
2026-02-26 20:13:14,0
2026-02-26 20:13:15,0
2026-02-26 20:13:16,0
2026-02-26 20:13:17,0
2026-02-26 20:13:18,0
2026-02-26 20:13:19,0
2026-02-26 20:13:50,0
2026-02-26 20:13:51,0
2026-02-26 20:13:52,0
2026-02-26 20:13:53,0
2026-02-26 20:13:54,0
2026-02-26 20:13:55,0
2026-02-26 20:13:56,0
2026-02-26 20:13:57,0
2026-02-26 20:13:58,0
2026-02-26 20:13:59,0
2026-02-26 20:14:02,0
2026-02-26 20:14:03,0
2026-02-26 20:14:04,0
2026-02-26 20:14:05,0
2026-02-26 20:14:06,0
2026-02-26 20:14:07,0
2026-02-26 20:14:08,0
2026-02-26 20:14:09,0
2026-02-26 20:14:10,0
2026-02-26 20:14:11,0
2026-02-26 20:16:13,0
2026-02-26 20:16:14,0
2026-02-26 20:16:15,0
2026-02-26 20:16:16,0
2026-02-26 20:16:17,0
2026-02-26 20:16:18,1
2026-02-26 20:16:19,1
2026-02-26 20:20:10,0
2026-02-26 20:20:10,0
2026-02-26 20:20:10,0
2026-02-26 20:20:10,0
2026-02-26 20:20:10,0
2026-02-26 20:20:10,0
2026-02-26 20:20:10,0
2026-02-26 20:20:10,0
2026-02-26 20:20:10,0
2026-02-26 20:20:10,0
2026-02-26 20:20:10,0
2026-02-26 20:20:10,0
2026-02-26 20:20:10,0
2026-02-26 20:20:10,0
2026-02-26 20:20:10,0
2026-02-26 20:20:11,0
2026-02-26 20:20:11,1
2026-02-26 20:20:11,1
2026-02-26 20:20:11,1
2026-02-26 20:20:11,1
2026-02-26 20:20:11,1
2026-02-26 20:20:11,1
2026-02-26 20:20:11,1
2026-02-26 20:20:11,1
2026-02-26 20:20:11,1
2026-02-26 20:20:11,1
2026-02-26 20:20:11,1
2026-02-26 20:20:11,1
2026-02-26 20:20:11,1
2026-02-26 20:20:11,1
2026-02-26 20:20:12,1
2026-02-26 20:20:12,1
2026-02-26 20:20:12,1
2026-02-26 20:20:12,1
2026-02-26 20:20:12,1
2026-02-26 20:20:12,1
2026-02-26 20:20:12,1
2026-02-26 20:20:12,1
2026-02-26 20:20:12,1
2026-02-26 20:20:12,1
2026-02-26 20:20:12,1
2026-02-26 20:20:12,1
2026-02-26 20:20:12,1
2026-02-26 20:20:12,1
2026-02-26 20:20:12,1
2026-02-26 20:20:13,1
2026-02-26 20:20:13,1
2026-02-26 20:20:13,1
2026-02-26 20:20:13,1
2026-02-26 20:20:13,1
2026-02-26 20:20:13,1
2026-02-26 20:20:13,1
2026-02-26 20:20:13,1
2026-02-26 20:20:13,1
2026-02-26 20:20:13,1
2026-02-26 20:20:13,1
2026-02-26 20:20:13,1
2026-02-26 20:20:13,1
2026-02-26 20:20:13,1
2026-02-26 20:20:13,1
2026-02-26 20:20:14,1
2026-02-26 20:20:14,1
2026-02-26 20:20:14,1
2026-02-26 20:20:14,1
2026-02-26 20:20:14,1
2026-02-26 20:20:14,1
2026-02-26 20:20:14,1
2026-02-26 20:20:14,1
2026-02-26 20:20:14,1
2026-02-26 20:20:14,1
2026-02-26 20:20:14,1
2026-02-26 20:20:14,1
2026-02-26 20:20:14,1
2026-02-26 20:20:14,1
2026-02-26 20:20:14,1
2026-02-26 20:20:15,1
2026-02-26 20:20:15,1
2026-02-26 20:20:15,1
2026-02-26 20:20:15,1
2026-02-26 20:20:15,1
2026-02-26 20:20:15,1
2026-02-26 20:20:15,1
2026-02-26 20:20:15,1
2026-02-26 20:20:15,1
2026-02-26 20:20:15,1
2026-02-26 20:20:15,1
2026-02-26 20:20:15,1
2026-02-26 20:20:15,1
2026-02-26 20:20:15,1
2026-02-26 20:20:15,1
2026-02-26 20:20:16,1
2026-02-26 20:20:16,1
2026-02-26 20:20:16,1
2026-02-26 20:20:16,1
2026-02-26 20:20:16,1
2026-02-26 20:20:16,1
2026-02-26 20:20:16,1
2026-02-26 20:20:16,1
2026-02-26 20:20:16,1
2026-02-26 20:20:16,1
2026-02-26 20:20:16,1
2026-02-26 20:20:16,1
2026-02-26 20:20:16,1
2026-02-26 20:20:16,1
2026-02-26 20:20:16,1
2026-02-26 20:20:17,1
2026-02-26 20:20:17,1
2026-02-26 20:20:17,1
2026-02-26 20:20:17,1
2026-02-26 20:20:17,1
2026-02-26 20:20:17,1
2026-02-26 20:20:17,1
2026-02-26 20:20:17,1
2026-02-26 20:20:17,1
2026-02-26 20:20:17,1
2026-02-26 20:20:17,1
2026-02-26 20:20:17,1
2026-02-26 20:20:17,1
2026-02-26 20:20:17,1
2026-02-26 20:20:17,1
2026-02-26 20:20:18,1
2026-02-26 20:20:18,1
2026-02-26 20:20:18,1
2026-02-26 20:20:18,1
2026-02-26 20:20:18,1
2026-02-26 20:20:18,1
2026-02-26 20:20:18,1
2026-02-26 20:20:18,1
2026-02-26 20:20:18,1
2026-02-26 20:20:18,1
2026-02-26 20:20:18,1
2026-02-26 20:20:18,1
2026-02-26 20:20:18,1
2026-02-26 20:20:18,1
2026-02-26 20:20:18,1
2026-02-26 20:20:19,1
2026-02-26 20:20:19,1
2026-02-26 20:20:19,1
2026-02-26 20:20:19,1
2026-02-26 20:20:19,1
2026-02-26 20:20:19,1
2026-02-26 20:20:19,1
2026-02-26 20:20:19,1
2026-02-26 20:20:19,1
2026-02-26 20:20:19,1
2026-02-26 20:20:19,1
2026-02-26 20:20:19,1
2026-02-26 20:20:27,1
2026-02-26 20:20:27,1
2026-02-26 20:20:27,1
2026-02-26 20:20:27,1
2026-02-26 20:20:28,1
2026-02-26 20:20:28,1
2026-02-26 20:20:28,1
2026-02-26 20:20:28,1
2026-02-26 20:20:28,1
2026-02-26 20:20:28,1
2026-02-26 20:20:28,1
2026-02-26 20:20:28,1
2026-02-26 20:20:28,1
2026-02-26 20:20:28,1
2026-02-26 20:20:28,1
2026-02-26 20:20:28,1
2026-02-26 20:20:28,1
2026-02-26 20:20:28,1
2026-02-26 20:20:28,1
2026-02-26 20:20:29,1
2026-02-26 20:20:29,1
2026-02-26 20:20:29,1
2026-02-26 20:20:29,1
2026-02-26 20:20:29,1
2026-02-26 20:20:29,1
2026-02-26 20:20:29,1
2026-02-26 20:20:29,0
2026-02-26 20:20:29,1
2026-02-26 20:20:29,1
2026-02-26 20:20:29,1
2026-02-26 20:20:29,1
2026-02-26 20:20:29,1
2026-02-26 20:20:29,1
2026-02-26 20:20:29,1
2026-02-26 20:20:30,1
2026-02-26 20:20:30,1
2026-02-26 20:20:30,1
2026-02-26 20:20:30,1
2026-02-26 20:20:30,1
2026-02-26 20:20:30,1
2026-02-26 20:20:30,1
2026-02-26 20:20:30,1
2026-02-26 20:20:30,1
2026-02-26 20:20:30,1
2026-02-26 20:20:30,1
2026-02-26 20:20:30,1
2026-02-26 20:20:30,1
2026-02-26 20:20:30,1
2026-02-26 20:20:30,1
2026-02-26 20:20:31,1
2026-02-26 20:20:31,1
2026-02-26 20:20:31,1
2026-02-26 20:20:31,1
2026-02-26 20:20:31,1
2026-02-26 20:20:31,1
2026-02-26 20:20:31,1
2026-02-26 20:20:31,1
2026-02-26 20:20:31,1
2026-02-26 20:20:31,0
2026-02-26 20:20:31,0
2026-02-26 20:20:31,1
2026-02-26 20:20:31,1
2026-02-26 20:20:31,1
2026-02-26 20:20:31,1
2026-02-26 20:20:32,1
2026-02-26 20:20:32,1
2026-02-26 20:20:32,1
2026-02-26 20:20:32,1
2026-02-26 20:20:32,1
2026-02-26 20:20:32,1
2026-02-26 20:20:32,1
2026-02-26 20:20:32,1
2026-02-26 20:20:32,1
2026-02-26 20:20:32,1
2026-02-26 20:20:32,1
2026-02-26 20:20:32,1
2026-02-26 20:20:32,1
2026-02-26 20:20:32,1
2026-02-26 20:20:32,1
2026-02-26 20:20:33,1
2026-02-26 20:20:33,1
2026-02-26 20:20:33,1
2026-02-26 20:20:33,1
