timestamp,presence,distance,angle,speed,x,y
2026-02-09 16:03:36,1,1668.6629378037974,-49.03372157692689,0,-1260,1094
2026-02-09 16:03:36,1,1643.7913492898058,-49.341995595045184,8,-1247,1071
2026-02-09 16:03:37,1,1580.4872666364636,-50.18514572902261,8,-1214,1012
2026-02-09 16:03:37,1,1536.6593636847433,-50.810283495760444,8,-1191,971
2026-02-09 16:03:38,1,1493.0251170023898,-51.472043725426005,0,-1168,930
2026-02-09 16:03:38,1,1462.328622437515,-51.9153943878742,0,-1151,902
2026-02-09 16:03:39,1,1435.5030477153296,-52.44357578009447,0,-1138,875
2026-02-09 16:03:39,1,1420.839540553401,-53.557554490313855,16,-1143,844
2026-02-09 16:03:40,1,1411.9447581261811,-54.396280666946595,16,-1148,822
2026-02-09 16:03:40,1,1783.5697351099004,-9.325011173331237,-72,-289,1760
2026-02-09 16:03:41,1,1440.2777509911066,-11.372346152506237,-96,-284,1412
2026-02-09 16:03:41,1,1023.8950141494,-5.604799301389317,-48,-100,1019
2026-02-09 16:03:42,1,712.5117542890082,-2.171692625352713,-48,-27,712
2026-02-09 16:03:42,1,420.86221023037933,9.574227885091824,-8,70,415
2026-02-09 16:03:43,1,330.72798490602514,35.27587113126706,16,191,270
2026-02-09 16:03:43,1,380.13155617496426,38.37733340461899,0,236,298
2026-02-09 16:03:44,1,388.09406076362467,40.297043784627874,0,251,296
2026-02-09 16:03:44,1,377.5248336202534,41.67135000827878,0,251,282
2026-02-09 16:03:45,1,378.540618692367,42.966051430857235,0,258,277
2026-02-09 16:03:45,1,379.6024235960566,41.79648904680219,0,253,283
2026-02-09 16:03:46,1,376.31104156003715,43.49256424122503,-8,259,273
2026-02-09 16:03:46,1,358.7004321157141,40.93047753968976,-8,235,271
2026-02-09 16:03:47,1,329.84845004941286,39.0938588862295,0,208,256
2026-02-09 16:03:47,1,307.8457405909655,31.314868334470546,16,160,263
2026-02-09 16:03:48,1,286.0,22.619864948040426,8,110,264
2026-02-09 16:03:48,1,292.31831964486935,12.847704858717666,-8,65,285
2026-02-09 16:03:49,1,279.4065138825507,5.751402090365988,0,28,278
2026-02-09 16:03:49,1,257.2800031094527,2.6733476335868267,0,12,257
2026-02-09 16:03:50,1,247.80839372386077,4.629234947797588,-64,20,247
2026-02-09 16:03:50,1,260.1922366251537,2.2025981617658053,-16,10,260
2026-02-09 16:03:51,1,255.09606033806168,-1.5724304276733532,16,-7,255
2026-02-09 16:03:51,1,263.3362869032675,-7.637776946023641,8,-35,261
2026-02-09 16:03:52,1,267.9888057363591,-4.923437376696215,8,-23,267
2026-02-09 16:03:52,1,288.6468430452687,13.217788006237864,-8,66,281
2026-02-09 16:03:53,1,282.412818405964,17.72921343589657,-16,86,269
2026-02-09 16:03:53,1,307.14817271147814,10.505063869917349,-8,56,302
2026-02-09 16:03:54,1,313.12936623702353,14.613176047053217,0,79,303
2026-02-09 16:03:54,1,288.44410203711914,19.44003482817619,0,96,272
2026-02-09 16:03:55,1,275.48684179103725,26.286015495896436,8,122,247
2026-02-09 16:03:55,1,263.51850029931484,24.911811927852344,0,111,239
2026-02-09 16:03:56,1,248.3646512690564,20.25903865529812,-8,86,233
2026-02-09 16:03:56,1,242.33241632105268,15.068488159492212,-8,63,234
2026-02-09 16:03:57,1,262.6670896781704,13.877529803208008,8,63,255
2026-02-09 16:03:57,1,332.84380721293286,15.330607169935904,0,88,321
2026-02-09 16:03:58,1,403.05334634512093,16.726476066312436,-8,116,386
2026-02-09 16:03:58,1,408.7701065391157,22.73846725787328,-32,158,377
2026-02-09 16:03:59,1,369.0975480818045,19.465867008352422,8,123,348
2026-02-09 16:03:59,1,455.4129993752923,33.445811723947244,0,251,380
2026-02-09 16:04:00,1,386.1942516402853,28.622300083137663,0,185,339
2026-02-09 16:04:00,1,343.7586362551492,20.96571184055742,0,123,321
2026-02-09 16:04:01,1,299.5363083167047,13.711493539432515,0,71,291
2026-02-09 16:04:01,1,261.76516192954324,4.381917843166199,0,20,261
2026-02-09 16:04:02,1,240.0749882849107,-1.4320961841646465,0,-6,240
2026-02-09 16:04:02,1,220.38375620721234,3.381727324276359,0,13,220
2026-02-09 16:04:03,1,202.54382241875462,9.090276920822323,0,32,200
2026-02-09 16:04:03,1,213.84573879317773,5.0973997379790035,16,19,213
2026-02-09 16:04:04,1,240.00208332429116,-0.23873103309890856,-8,-1,240
2026-02-09 16:04:04,1,239.01464390283704,-5.2812406284451185,0,-22,238
2026-02-09 16:04:05,1,243.97745797511703,-7.299786867897969,0,-31,242
2026-02-09 16:04:05,1,254.4425278918601,3.379683783322679,16,15,254
2026-02-09 16:04:06,1,274.9727259202265,11.963778891244054,-8,57,269
2026-02-09 16:04:06,1,291.37089765451867,16.755748929198983,-8,84,279
2026-02-09 16:04:07,1,308.76528302255747,20.078229477414784,-16,106,290
2026-02-09 16:04:07,1,316.26729201736936,13.904428256819255,-8,76,307
2026-02-09 16:04:08,1,318.4870484022859,8.486288224445758,0,47,315
2026-02-09 16:04:08,1,298.5582020310278,7.505871758217959,0,39,296
2026-02-09 16:04:09,1,306.57136200238926,5.8035754958481,0,31,305
2026-02-09 16:04:09,1,292.0068492347397,0.39243070934087027,0,2,292
2026-02-09 16:04:10,1,296.84002425549016,-6.3828225263712,8,-33,295
2026-02-09 16:04:10,1,329.0866147384302,-11.03677230519374,0,-63,323
2026-02-09 16:04:11,1,358.7115833089308,-17.020525611519858,0,-105,343
2026-02-09 16:04:11,1,372.700952507503,-22.229621091237785,-16,-141,345
2026-02-09 16:04:12,1,371.23173355735634,-22.489269738095356,8,-142,343
2026-02-09 16:04:12,1,379.39030035044385,-22.306205054907643,8,-144,351
2026-02-09 16:04:13,1,378.08464660707926,-21.407436858095497,8,-138,352
2026-02-09 16:04:13,1,382.35716287262096,-19.2405435831981,-8,-126,361
2026-02-09 16:04:14,1,356.7702341844117,-22.75575377790648,0,-138,329
2026-02-09 16:04:14,1,347.9885055572957,-25.534132991647578,8,-150,314
2026-02-09 16:04:15,1,342.3010371003862,-24.69330621178924,0,-143,311
2026-02-09 16:04:15,1,352.035509572543,-23.433670721809598,0,-140,323
2026-02-09 16:04:16,1,354.80980820715763,-18.230686659720156,-8,-111,337
2026-02-09 16:04:16,1,322.12109524214645,-16.4096159392094,0,-91,309
2026-02-09 16:04:17,1,326.73077602209435,-17.27033540673258,0,-97,312
2026-02-09 16:04:17,1,316.6591227171578,-16.889882845261628,0,-92,303
2026-02-09 16:04:18,1,311.8012187275733,-18.31873036260946,0,-98,296
2026-02-09 16:04:18,1,312.47399891831,-17.50716304846033,0,-94,298
2026-02-09 16:04:19,1,326.0490760606446,-12.757532160876679,8,-72,318
2026-02-09 16:04:19,1,318.1351913888182,-12.157650333324456,-8,-67,311
2026-02-09 16:04:20,1,308.92393885874236,-15.97087201285579,-16,-85,297
2026-02-09 16:04:20,1,289.56001105124994,-16.24437495888379,16,-81,278
2026-02-09 16:04:21,1,301.6521175128728,-12.054959135151625,0,-63,295
2026-02-09 16:04:21,1,315.37279527568637,-8.38703237865949,-8,-46,312
2026-02-09 16:04:22,1,325.0415358073488,-4.58797812407248,-8,-26,324
2026-02-09 16:04:22,1,309.78218154051405,-4.0724392780193,0,-22,309
2026-02-09 16:04:23,1,288.0433995077825,-0.9946184736405826,0,-5,288
2026-02-09 16:04:23,1,274.11676344215067,-1.6723943610892666,0,-8,274
2026-02-09 16:04:24,1,277.0072201225087,-0.41368075021936446,0,-2,277
2026-02-09 16:04:24,1,279.00716836669267,0.41071539876507457,0,2,279
2026-02-09 16:04:25,1,266.3099697720684,7.5519914314231,0,35,264
2026-02-09 16:04:25,1,259.0926475220785,16.82633263077217,0,75,248
2026-02-09 16:04:26,1,265.3695536417092,19.595729497973963,0,89,250
2026-02-09 16:04:26,1,237.7414562082095,8.709516422004967,0,36,235
2026-02-09 16:04:27,1,225.03555274667156,-1.0184843477131498,-8,-4,225
2026-02-09 16:04:27,1,217.45114393812693,-3.6913859864512757,16,-14,217
2026-02-09 16:04:28,1,210.261741645978,-6.280007125699781,16,-23,209
2026-02-09 16:04:28,1,205.35335400231475,-8.682523881268228,16,-31,203
2026-02-09 16:04:29,1,207.80038498520642,-9.416993277994562,0,-34,205
2026-02-09 16:04:29,1,211.83484132691675,-12.264773727892402,0,-45,207
2026-02-09 16:04:30,1,214.64622055838765,-14.29520567974561,0,-53,208
2026-02-09 16:04:30,1,215.8633827215723,-14.486875138385551,64,-54,209
2026-02-09 16:04:31,1,249.7218452598811,-16.039943306049665,24,-69,240
2026-02-09 16:04:31,1,336.40005945302687,-16.226140634136943,64,-94,323
2026-02-09 16:04:32,1,631.6613016482805,-15.048275632280454,56,-164,610
2026-02-09 16:04:32,1,997.7705146976433,-16.836749440657265,24,-289,955
2026-02-09 16:04:33,1,1131.7919420105445,-18.707097726675258,-8,-363,1072
2026-02-09 16:04:33,1,1144.241233307033,-16.34432765491031,-56,-322,1098
2026-02-09 16:04:34,1,1108.2260599715205,-15.867278252915863,-39,-303,1066
2026-02-09 16:04:34,1,959.5050807577832,-15.412236534581382,-39,-255,925
2026-02-09 16:04:35,1,660.60351194949,-18.62693970634499,-8,-211,626
2026-02-09 16:04:35,1,541.4443646396184,-19.305028118833267,0,-179,511
2026-02-09 16:04:36,1,443.43770701193193,-11.842076115327766,16,-91,434
2026-02-09 16:04:36,1,428.3223085481306,-13.7766947132464,0,-102,416
2026-02-09 16:04:37,1,392.8689348879598,-8.047603088617283,8,-55,389
2026-02-09 16:04:37,1,400.84410934925813,-3.7189939731580424,0,-26,400
2026-02-09 16:04:38,1,394.0203040453626,0.581663057505372,-8,4,394
